unit_id,station_id,timestamp_s,operator_id,check_pass
UNIT-000934,FA-08,57420.0,OP-SHIFT_2-05,True
UNIT-000935,PT-05,56940.0,OP-SHIFT_2-06,True
UNIT-000935,FA-05,57300.0,OP-SHIFT_2-06,True
UNIT-000935,FA-06,57360.0,OP-SHIFT_2-06,True
UNIT-000935,FA-07,57420.0,OP-SHIFT_2-06,True
UNIT-000935,FA-08,57480.0,OP-SHIFT_2-06,True
UNIT-000936,PT-05,57000.0,OP-SHIFT_2-01,True
UNIT-000936,FA-05,57360.0,OP-SHIFT_2-01,True
UNIT-000936,FA-06,57420.0,OP-SHIFT_2-01,True
UNIT-000936,FA-07,57480.0,OP-SHIFT_2-01,True
UNIT-000936,FA-08,57540.0,OP-SHIFT_2-01,True
UNIT-000937,PT-05,57060.0,OP-SHIFT_2-02,True
UNIT-000937,FA-05,57420.0,OP-SHIFT_2-02,True
UNIT-000937,FA-06,57480.0,OP-SHIFT_2-02,True
UNIT-000937,FA-07,57540.0,OP-SHIFT_2-02,True
UNIT-000937,FA-08,57600.0,OP-SHIFT_2-02,True
UNIT-000938,PT-05,57120.0,OP-SHIFT_2-03,True
UNIT-000938,FA-05,57480.0,OP-SHIFT_2-03,True
UNIT-000938,FA-06,57540.0,OP-SHIFT_2-03,True
UNIT-000938,FA-07,57600.0,OP-SHIFT_2-03,True
UNIT-000938,FA-08,57660.0,OP-SHIFT_2-03,True
UNIT-000939,PT-05,57180.0,OP-SHIFT_2-04,True
UNIT-000939,FA-05,57540.0,OP-SHIFT_2-04,True
UNIT-000939,FA-06,57600.0,OP-SHIFT_2-04,True
UNIT-000939,FA-07,57660.0,OP-SHIFT_2-04,True
UNIT-000939,FA-08,57720.0,OP-SHIFT_2-04,True
UNIT-000940,PT-05,57240.0,OP-SHIFT_2-05,True
UNIT-000940,FA-05,57600.0,OP-SHIFT_2-05,True
UNIT-000940,FA-06,57660.0,OP-SHIFT_2-05,True
UNIT-000940,FA-07,57720.0,OP-SHIFT_2-05,True
UNIT-000940,FA-08,57780.0,OP-SHIFT_2-05,True
UNIT-000941,PT-05,57300.0,OP-SHIFT_2-06,True
UNIT-000941,FA-05,57660.0,OP-SHIFT_2-06,True
UNIT-000941,FA-06,57720.0,OP-SHIFT_2-06,True
UNIT-000941,FA-07,57780.0,OP-SHIFT_2-06,True
UNIT-000941,FA-08,57840.0,OP-SHIFT_2-06,True
UNIT-000942,PT-05,57360.0,OP-SHIFT_2-01,True
UNIT-000942,FA-05,57720.0,OP-SHIFT_2-01,True
UNIT-000942,FA-06,57780.0,OP-SHIFT_2-01,True
UNIT-000942,FA-07,57840.0,OP-SHIFT_2-01,True
UNIT-000942,FA-08,57900.0,OP-SHIFT_2-01,True
UNIT-000943,PT-05,57420.0,OP-SHIFT_2-02,True
UNIT-000943,FA-05,57780.0,OP-SHIFT_2-02,True
UNIT-000943,FA-06,57840.0,OP-SHIFT_2-02,True
UNIT-000943,FA-07,57900.0,OP-SHIFT_2-02,True
UNIT-000943,FA-08,57960.0,OP-SHIFT_2-02,True
UNIT-000944,PT-05,57480.0,OP-SHIFT_2-03,True
UNIT-000944,FA-05,57840.0,OP-SHIFT_2-03,True
UNIT-000944,FA-06,57900.0,OP-SHIFT_2-03,True
UNIT-000944,FA-07,57960.0,OP-SHIFT_2-03,True
UNIT-000944,FA-08,58020.0,OP-SHIFT_2-03,True
UNIT-000945,PT-05,57540.0,OP-SHIFT_2-04,True
UNIT-000945,FA-05,57900.0,OP-SHIFT_2-04,True
UNIT-000945,FA-06,57960.0,OP-SHIFT_2-04,True
UNIT-000945,FA-07,58020.0,OP-SHIFT_2-04,True
UNIT-000945,FA-08,58080.0,OP-SHIFT_2-04,True
UNIT-000946,PT-05,57600.0,OP-SHIFT_2-05,False
UNIT-000946,FA-05,57960.0,OP-SHIFT_2-05,True
UNIT-000946,FA-06,58020.0,OP-SHIFT_2-05,True
UNIT-000946,FA-07,58080.0,OP-SHIFT_2-05,True
UNIT-000946,FA-08,58140.0,OP-SHIFT_2-05,True
UNIT-000947,PT-05,57660.0,OP-SHIFT_2-06,True
UNIT-000947,FA-05,58020.0,OP-SHIFT_2-06,True
UNIT-000947,FA-06,58080.0,OP-SHIFT_2-06,True
UNIT-000947,FA-07,58140.0,OP-SHIFT_2-06,True
UNIT-000947,FA-08,58200.0,OP-SHIFT_2-06,True
UNIT-000948,PT-05,57720.0,OP-SHIFT_2-01,True
UNIT-000948,FA-05,58080.0,OP-SHIFT_2-01,True
UNIT-000948,FA-06,58140.0,OP-SHIFT_2-01,True
UNIT-000948,FA-07,58200.0,OP-SHIFT_2-01,True
UNIT-000948,FA-08,58260.0,OP-SHIFT_2-01,True
UNIT-000949,PT-05,57780.0,OP-SHIFT_2-02,True
UNIT-000949,FA-05,58140.0,OP-SHIFT_2-02,True
UNIT-000949,FA-06,58200.0,OP-SHIFT_2-02,True
UNIT-000949,FA-07,58260.0,OP-SHIFT_2-02,True
UNIT-000949,FA-08,58320.0,OP-SHIFT_2-02,True
UNIT-000950,PT-05,57840.0,OP-SHIFT_2-03,True
UNIT-000950,FA-05,58200.0,OP-SHIFT_2-03,True
UNIT-000950,FA-06,58260.0,OP-SHIFT_2-03,True
UNIT-000950,FA-07,58320.0,OP-SHIFT_2-03,True
UNIT-000950,FA-08,58380.0,OP-SHIFT_2-03,True
UNIT-000951,PT-05,57900.0,OP-SHIFT_2-04,True
UNIT-000951,FA-05,58260.0,OP-SHIFT_2-04,True
UNIT-000951,FA-06,58320.0,OP-SHIFT_2-04,True
UNIT-000951,FA-07,58380.0,OP-SHIFT_2-04,True
UNIT-000951,FA-08,58440.0,OP-SHIFT_2-04,True
UNIT-000952,PT-05,57960.0,OP-SHIFT_2-05,True
UNIT-000952,FA-05,58320.0,OP-SHIFT_2-05,True
UNIT-000952,FA-06,58380.0,OP-SHIFT_2-05,True
UNIT-000952,FA-07,58440.0,OP-SHIFT_2-05,True
UNIT-000952,FA-08,58500.0,OP-SHIFT_2-05,True
UNIT-000953,PT-05,58020.0,OP-SHIFT_2-06,True
UNIT-000953,FA-05,58380.0,OP-SHIFT_2-06,True
UNIT-000953,FA-06,58440.0,OP-SHIFT_2-06,True
UNIT-000953,FA-07,58500.0,OP-SHIFT_2-06,True
UNIT-000953,FA-08,58560.0,OP-SHIFT_2-06,True
UNIT-000954,PT-05,58080.0,OP-SHIFT_2-01,True
UNIT-000954,FA-05,58440.0,OP-SHIFT_2-01,True
UNIT-000954,FA-06,58500.0,OP-SHIFT_2-01,True
UNIT-000954,FA-07,58560.0,OP-SHIFT_2-01,True
UNIT-000954,FA-08,58620.0,OP-SHIFT_2-01,True
UNIT-000955,PT-05,58140.0,OP-SHIFT_2-02,True
UNIT-000955,FA-05,58500.0,OP-SHIFT_2-02,True
UNIT-000955,FA-06,58560.0,OP-SHIFT_2-02,True
UNIT-000955,FA-07,58620.0,OP-SHIFT_2-02,True
UNIT-000955,FA-08,58680.0,OP-SHIFT_2-02,True
UNIT-000956,PT-05,58200.0,OP-SHIFT_2-03,True
UNIT-000956,FA-05,58560.0,OP-SHIFT_2-03,True
UNIT-000956,FA-06,58620.0,OP-SHIFT_2-03,True
UNIT-000956,FA-07,58680.0,OP-SHIFT_2-03,True
UNIT-000956,FA-08,58740.0,OP-SHIFT_2-03,True
UNIT-000957,PT-05,58260.0,OP-SHIFT_2-04,True
UNIT-000957,FA-05,58620.0,OP-SHIFT_2-04,True
UNIT-000957,FA-06,58680.0,OP-SHIFT_2-04,True
UNIT-000957,FA-07,58740.0,OP-SHIFT_2-04,True
UNIT-000957,FA-08,58800.0,OP-SHIFT_2-04,True
UNIT-000958,PT-05,58320.0,OP-SHIFT_2-05,True
UNIT-000958,FA-05,58680.0,OP-SHIFT_2-05,True
UNIT-000958,FA-06,58740.0,OP-SHIFT_2-05,True
UNIT-000958,FA-07,58800.0,OP-SHIFT_2-05,True
UNIT-000958,FA-08,58860.0,OP-SHIFT_2-05,True
UNIT-000959,PT-05,58380.0,OP-SHIFT_2-06,True
UNIT-000959,FA-05,58740.0,OP-SHIFT_2-06,False
UNIT-000959,FA-06,58800.0,OP-SHIFT_2-06,True
UNIT-000959,FA-07,58860.0,OP-SHIFT_2-06,True
UNIT-000959,FA-08,58920.0,OP-SHIFT_2-06,True
UNIT-000960,PT-05,58440.0,OP-SHIFT_1-01,True
UNIT-000960,FA-05,58800.0,OP-SHIFT_1-01,True
UNIT-000960,FA-06,58860.0,OP-SHIFT_1-01,True
UNIT-000960,FA-07,58920.0,OP-SHIFT_1-01,True
UNIT-000960,FA-08,58980.0,OP-SHIFT_1-01,True
UNIT-000961,PT-05,58500.0,OP-SHIFT_1-02,True
UNIT-000961,FA-05,58860.0,OP-SHIFT_1-02,True
UNIT-000961,FA-06,58920.0,OP-SHIFT_1-02,True
UNIT-000961,FA-07,58980.0,OP-SHIFT_1-02,True
UNIT-000961,FA-08,59040.0,OP-SHIFT_1-02,True
UNIT-000962,PT-05,58560.0,OP-SHIFT_1-03,True
UNIT-000962,FA-05,58920.0,OP-SHIFT_1-03,True
UNIT-000962,FA-06,58980.0,OP-SHIFT_1-03,True
UNIT-000962,FA-07,59040.0,OP-SHIFT_1-03,True
UNIT-000962,FA-08,59100.0,OP-SHIFT_1-03,True
UNIT-000963,PT-05,58620.0,OP-SHIFT_1-04,True
UNIT-000963,FA-05,58980.0,OP-SHIFT_1-04,True
UNIT-000963,FA-06,59040.0,OP-SHIFT_1-04,True
UNIT-000963,FA-07,59100.0,OP-SHIFT_1-04,True
UNIT-000963,FA-08,59160.0,OP-SHIFT_1-04,True
UNIT-000964,PT-05,58680.0,OP-SHIFT_1-05,True
UNIT-000964,FA-05,59040.0,OP-SHIFT_1-05,True
UNIT-000964,FA-06,59100.0,OP-SHIFT_1-05,True
UNIT-000964,FA-07,59160.0,OP-SHIFT_1-05,True
UNIT-000964,FA-08,59220.0,OP-SHIFT_1-05,True
UNIT-000965,PT-05,58740.0,OP-SHIFT_1-06,True
UNIT-000965,FA-05,59100.0,OP-SHIFT_1-06,True
UNIT-000965,FA-06,59160.0,OP-SHIFT_1-06,True
UNIT-000965,FA-07,59220.0,OP-SHIFT_1-06,True
UNIT-000965,FA-08,59280.0,OP-SHIFT_1-06,True
UNIT-000966,PT-05,58800.0,OP-SHIFT_1-01,True
UNIT-000966,FA-05,59160.0,OP-SHIFT_1-01,True
UNIT-000966,FA-06,59220.0,OP-SHIFT_1-01,True
UNIT-000966,FA-07,59280.0,OP-SHIFT_1-01,True
UNIT-000966,FA-08,59340.0,OP-SHIFT_1-01,True
UNIT-000967,PT-05,58860.0,OP-SHIFT_1-02,True
UNIT-000967,FA-05,59220.0,OP-SHIFT_1-02,True
UNIT-000967,FA-06,59280.0,OP-SHIFT_1-02,True
UNIT-000967,FA-07,59340.0,OP-SHIFT_1-02,True
UNIT-000967,FA-08,59400.0,OP-SHIFT_1-02,True
UNIT-000968,PT-05,58920.0,OP-SHIFT_1-03,True
UNIT-000968,FA-05,59280.0,OP-SHIFT_1-03,True
UNIT-000968,FA-06,59340.0,OP-SHIFT_1-03,True
UNIT-000968,FA-07,59400.0,OP-SHIFT_1-03,True
UNIT-000968,FA-08,59460.0,OP-SHIFT_1-03,True
UNIT-000969,PT-05,58980.0,OP-SHIFT_1-04,True
UNIT-000969,FA-05,59340.0,OP-SHIFT_1-04,True
UNIT-000969,FA-06,59400.0,OP-SHIFT_1-04,True
UNIT-000969,FA-07,59460.0,OP-SHIFT_1-04,True
UNIT-000969,FA-08,59520.0,OP-SHIFT_1-04,True
UNIT-000970,PT-05,59040.0,OP-SHIFT_1-05,True
UNIT-000970,FA-05,59400.0,OP-SHIFT_1-05,True
UNIT-000970,FA-06,59460.0,OP-SHIFT_1-05,True
UNIT-000970,FA-07,59520.0,OP-SHIFT_1-05,True
UNIT-000970,FA-08,59580.0,OP-SHIFT_1-05,True
UNIT-000971,PT-05,59100.0,OP-SHIFT_1-06,True
UNIT-000971,FA-05,59460.0,OP-SHIFT_1-06,True
UNIT-000971,FA-06,59520.0,OP-SHIFT_1-06,True
UNIT-000971,FA-07,59580.0,OP-SHIFT_1-06,True
UNIT-000971,FA-08,59640.0,OP-SHIFT_1-06,True
UNIT-000972,PT-05,59160.0,OP-SHIFT_1-01,True
UNIT-000972,FA-05,59520.0,OP-SHIFT_1-01,True
UNIT-000972,FA-06,59580.0,OP-SHIFT_1-01,True
UNIT-000972,FA-07,59640.0,OP-SHIFT_1-01,True
UNIT-000972,FA-08,59700.0,OP-SHIFT_1-01,True
UNIT-000973,PT-05,59220.0,OP-SHIFT_1-02,True
UNIT-000973,FA-05,59580.0,OP-SHIFT_1-02,True
UNIT-000973,FA-06,59640.0,OP-SHIFT_1-02,True
UNIT-000973,FA-07,59700.0,OP-SHIFT_1-02,True
UNIT-000973,FA-08,59760.0,OP-SHIFT_1-02,True
UNIT-000974,PT-05,59280.0,OP-SHIFT_1-03,True
UNIT-000974,FA-05,59640.0,OP-SHIFT_1-03,True
UNIT-000974,FA-06,59700.0,OP-SHIFT_1-03,True
UNIT-000974,FA-07,59760.0,OP-SHIFT_1-03,True
UNIT-000974,FA-08,59820.0,OP-SHIFT_1-03,True
UNIT-000975,PT-05,59340.0,OP-SHIFT_1-04,True
UNIT-000975,FA-05,59700.0,OP-SHIFT_1-04,True
UNIT-000975,FA-06,59760.0,OP-SHIFT_1-04,True
UNIT-000975,FA-07,59820.0,OP-SHIFT_1-04,True
UNIT-000975,FA-08,59880.0,OP-SHIFT_1-04,True
UNIT-000976,PT-05,59400.0,OP-SHIFT_1-05,True
UNIT-000976,FA-05,59760.0,OP-SHIFT_1-05,True
UNIT-000976,FA-06,59820.0,OP-SHIFT_1-05,True
UNIT-000976,FA-07,59880.0,OP-SHIFT_1-05,True
UNIT-000976,FA-08,59940.0,OP-SHIFT_1-05,True
UNIT-000977,PT-05,59460.0,OP-SHIFT_1-06,True
UNIT-000977,FA-05,59820.0,OP-SHIFT_1-06,True
UNIT-000977,FA-06,59880.0,OP-SHIFT_1-06,True
UNIT-000977,FA-07,59940.0,OP-SHIFT_1-06,True
UNIT-000977,FA-08,60000.0,OP-SHIFT_1-06,True
UNIT-000978,PT-05,59520.0,OP-SHIFT_1-01,True
UNIT-000978,FA-05,59880.0,OP-SHIFT_1-01,True
UNIT-000978,FA-06,59940.0,OP-SHIFT_1-01,True
UNIT-000978,FA-07,60000.0,OP-SHIFT_1-01,True
UNIT-000978,FA-08,60060.0,OP-SHIFT_1-01,True
UNIT-000979,PT-05,59580.0,OP-SHIFT_1-02,True
UNIT-000979,FA-05,59940.0,OP-SHIFT_1-02,True
UNIT-000979,FA-06,60000.0,OP-SHIFT_1-02,True
UNIT-000979,FA-07,60060.0,OP-SHIFT_1-02,True
UNIT-000979,FA-08,60120.0,OP-SHIFT_1-02,True
UNIT-000980,PT-05,59640.0,OP-SHIFT_1-03,True
UNIT-000980,FA-05,60000.0,OP-SHIFT_1-03,True
UNIT-000980,FA-06,60060.0,OP-SHIFT_1-03,True
UNIT-000980,FA-07,60120.0,OP-SHIFT_1-03,True
UNIT-000980,FA-08,60180.0,OP-SHIFT_1-03,True
UNIT-000981,PT-05,59700.0,OP-SHIFT_1-04,True
UNIT-000981,FA-05,60060.0,OP-SHIFT_1-04,True
UNIT-000981,FA-06,60120.0,OP-SHIFT_1-04,True
UNIT-000981,FA-07,60180.0,OP-SHIFT_1-04,True
UNIT-000981,FA-08,60240.0,OP-SHIFT_1-04,True
UNIT-000982,PT-05,59760.0,OP-SHIFT_1-05,True
UNIT-000982,FA-05,60120.0,OP-SHIFT_1-05,True
UNIT-000982,FA-06,60180.0,OP-SHIFT_1-05,True
UNIT-000982,FA-07,60240.0,OP-SHIFT_1-05,True
UNIT-000982,FA-08,60300.0,OP-SHIFT_1-05,True
UNIT-000983,PT-05,59820.0,OP-SHIFT_1-06,True
UNIT-000983,FA-05,60180.0,OP-SHIFT_1-06,True
UNIT-000983,FA-06,60240.0,OP-SHIFT_1-06,True
UNIT-000983,FA-07,60300.0,OP-SHIFT_1-06,True
UNIT-000983,FA-08,60360.0,OP-SHIFT_1-06,True
UNIT-000984,PT-05,59880.0,OP-SHIFT_1-01,True
UNIT-000984,FA-05,60240.0,OP-SHIFT_1-01,True
UNIT-000984,FA-06,60300.0,OP-SHIFT_1-01,True
UNIT-000984,FA-07,60360.0,OP-SHIFT_1-01,True
UNIT-000984,FA-08,60420.0,OP-SHIFT_1-01,True
UNIT-000985,PT-05,59940.0,OP-SHIFT_1-02,True
UNIT-000985,FA-05,60300.0,OP-SHIFT_1-02,True
UNIT-000985,FA-06,60360.0,OP-SHIFT_1-02,True
UNIT-000985,FA-07,60420.0,OP-SHIFT_1-02,True
UNIT-000985,FA-08,60480.0,OP-SHIFT_1-02,True
UNIT-000986,PT-05,60000.0,OP-SHIFT_1-03,True
UNIT-000986,FA-05,60360.0,OP-SHIFT_1-03,True
UNIT-000986,FA-06,60420.0,OP-SHIFT_1-03,True
UNIT-000986,FA-07,60480.0,OP-SHIFT_1-03,True
UNIT-000986,FA-08,60540.0,OP-SHIFT_1-03,True
UNIT-000987,PT-05,60060.0,OP-SHIFT_1-04,True
UNIT-000987,FA-05,60420.0,OP-SHIFT_1-04,True
UNIT-000987,FA-06,60480.0,OP-SHIFT_1-04,True
UNIT-000987,FA-07,60540.0,OP-SHIFT_1-04,True
UNIT-000987,FA-08,60600.0,OP-SHIFT_1-04,True
UNIT-000988,PT-05,60120.0,OP-SHIFT_1-05,True
UNIT-000988,FA-05,60480.0,OP-SHIFT_1-05,True
UNIT-000988,FA-06,60540.0,OP-SHIFT_1-05,True
UNIT-000988,FA-07,60600.0,OP-SHIFT_1-05,True
UNIT-000988,FA-08,60660.0,OP-SHIFT_1-05,True
UNIT-000989,PT-05,60180.0,OP-SHIFT_1-06,True
UNIT-000989,FA-05,60540.0,OP-SHIFT_1-06,True
UNIT-000989,FA-06,60600.0,OP-SHIFT_1-06,True
UNIT-000989,FA-07,60660.0,OP-SHIFT_1-06,True
UNIT-000989,FA-08,60720.0,OP-SHIFT_1-06,True
UNIT-000990,PT-05,60240.0,OP-SHIFT_1-01,True
UNIT-000990,FA-05,60600.0,OP-SHIFT_1-01,True
UNIT-000990,FA-06,60660.0,OP-SHIFT_1-01,True
UNIT-000990,FA-07,60720.0,OP-SHIFT_1-01,True
UNIT-000990,FA-08,60780.0,OP-SHIFT_1-01,True
UNIT-000991,PT-05,60300.0,OP-SHIFT_1-02,True
UNIT-000991,FA-05,60660.0,OP-SHIFT_1-02,True
UNIT-000991,FA-06,60720.0,OP-SHIFT_1-02,True
UNIT-000991,FA-07,60780.0,OP-SHIFT_1-02,True
UNIT-000991,FA-08,60840.0,OP-SHIFT_1-02,True
UNIT-000992,PT-05,60360.0,OP-SHIFT_1-03,True
UNIT-000992,FA-05,60720.0,OP-SHIFT_1-03,True
UNIT-000992,FA-06,60780.0,OP-SHIFT_1-03,True
UNIT-000992,FA-07,60840.0,OP-SHIFT_1-03,True
UNIT-000992,FA-08,60900.0,OP-SHIFT_1-03,True
UNIT-000993,PT-05,60420.0,OP-SHIFT_1-04,True
UNIT-000993,FA-05,60780.0,OP-SHIFT_1-04,True
UNIT-000993,FA-06,60840.0,OP-SHIFT_1-04,True
UNIT-000993,FA-07,60900.0,OP-SHIFT_1-04,True
UNIT-000993,FA-08,60960.0,OP-SHIFT_1-04,True
UNIT-000994,PT-05,60480.0,OP-SHIFT_1-05,True
UNIT-000994,FA-05,60840.0,OP-SHIFT_1-05,True
UNIT-000994,FA-06,60900.0,OP-SHIFT_1-05,True
UNIT-000994,FA-07,60960.0,OP-SHIFT_1-05,True
UNIT-000994,FA-08,61020.0,OP-SHIFT_1-05,True
UNIT-000995,PT-05,60540.0,OP-SHIFT_1-06,True
UNIT-000995,FA-05,60900.0,OP-SHIFT_1-06,True
UNIT-000995,FA-06,60960.0,OP-SHIFT_1-06,True
UNIT-000995,FA-07,61020.0,OP-SHIFT_1-06,True
UNIT-000995,FA-08,61080.0,OP-SHIFT_1-06,True
UNIT-000996,PT-05,60600.0,OP-SHIFT_1-01,True
UNIT-000996,FA-05,60960.0,OP-SHIFT_1-01,True
UNIT-000996,FA-06,61020.0,OP-SHIFT_1-01,True
UNIT-000996,FA-07,61080.0,OP-SHIFT_1-01,True
UNIT-000996,FA-08,61140.0,OP-SHIFT_1-01,True
UNIT-000997,PT-05,60660.0,OP-SHIFT_1-02,True
UNIT-000997,FA-05,61020.0,OP-SHIFT_1-02,True
UNIT-000997,FA-06,61080.0,OP-SHIFT_1-02,True
UNIT-000997,FA-07,61140.0,OP-SHIFT_1-02,True
UNIT-000997,FA-08,61200.0,OP-SHIFT_1-02,True
UNIT-000998,PT-05,60720.0,OP-SHIFT_1-03,True
UNIT-000998,FA-05,61080.0,OP-SHIFT_1-03,True
UNIT-000998,FA-06,61140.0,OP-SHIFT_1-03,True
UNIT-000998,FA-07,61200.0,OP-SHIFT_1-03,True
UNIT-000998,FA-08,61260.0,OP-SHIFT_1-03,True
UNIT-000999,PT-05,60780.0,OP-SHIFT_1-04,True
UNIT-000999,FA-05,61140.0,OP-SHIFT_1-04,True
UNIT-000999,FA-06,61200.0,OP-SHIFT_1-04,True
UNIT-000999,FA-07,61260.0,OP-SHIFT_1-04,True
UNIT-000999,FA-08,61320.0,OP-SHIFT_1-04,True
UNIT-001000,PT-05,60840.0,OP-SHIFT_1-05,True
UNIT-001000,FA-05,61200.0,OP-SHIFT_1-05,True
UNIT-001000,FA-06,61260.0,OP-SHIFT_1-05,True
UNIT-001000,FA-07,61320.0,OP-SHIFT_1-05,True
UNIT-001000,FA-08,61380.0,OP-SHIFT_1-05,True
UNIT-001001,PT-05,60900.0,OP-SHIFT_1-06,True
UNIT-001001,FA-05,61260.0,OP-SHIFT_1-06,True
UNIT-001001,FA-06,61320.0,OP-SHIFT_1-06,True
UNIT-001001,FA-07,61380.0,OP-SHIFT_1-06,True
UNIT-001001,FA-08,61440.0,OP-SHIFT_1-06,True
UNIT-001002,PT-05,60960.0,OP-SHIFT_1-01,True
UNIT-001002,FA-05,61320.0,OP-SHIFT_1-01,True
UNIT-001002,FA-06,61380.0,OP-SHIFT_1-01,True
UNIT-001002,FA-07,61440.0,OP-SHIFT_1-01,True
UNIT-001002,FA-08,61500.0,OP-SHIFT_1-01,True
UNIT-001003,PT-05,61020.0,OP-SHIFT_1-02,True
UNIT-001003,FA-05,61380.0,OP-SHIFT_1-02,True
UNIT-001003,FA-06,61440.0,OP-SHIFT_1-02,True
UNIT-001003,FA-07,61500.0,OP-SHIFT_1-02,True
UNIT-001003,FA-08,61560.0,OP-SHIFT_1-02,True
UNIT-001004,PT-05,61080.0,OP-SHIFT_1-03,True
UNIT-001004,FA-05,61440.0,OP-SHIFT_1-03,True
UNIT-001004,FA-06,61500.0,OP-SHIFT_1-03,True
UNIT-001004,FA-07,61560.0,OP-SHIFT_1-03,True
UNIT-001004,FA-08,61620.0,OP-SHIFT_1-03,True
UNIT-001005,PT-05,61140.0,OP-SHIFT_1-04,True
UNIT-001005,FA-05,61500.0,OP-SHIFT_1-04,True
UNIT-001005,FA-06,61560.0,OP-SHIFT_1-04,True
UNIT-001005,FA-07,61620.0,OP-SHIFT_1-04,True
UNIT-001005,FA-08,61680.0,OP-SHIFT_1-04,True
UNIT-001006,PT-05,61200.0,OP-SHIFT_1-05,True
UNIT-001006,FA-05,61560.0,OP-SHIFT_1-05,True
UNIT-001006,FA-06,61620.0,OP-SHIFT_1-05,True
UNIT-001006,FA-07,61680.0,OP-SHIFT_1-05,True
UNIT-001006,FA-08,61740.0,OP-SHIFT_1-05,True
UNIT-001007,PT-05,61260.0,OP-SHIFT_1-06,True
UNIT-001007,FA-05,61620.0,OP-SHIFT_1-06,True
UNIT-001007,FA-06,61680.0,OP-SHIFT_1-06,True
UNIT-001007,FA-07,61740.0,OP-SHIFT_1-06,True
UNIT-001007,FA-08,61800.0,OP-SHIFT_1-06,True
UNIT-001008,PT-05,61320.0,OP-SHIFT_1-01,True
UNIT-001008,FA-05,61680.0,OP-SHIFT_1-01,True
UNIT-001008,FA-06,61740.0,OP-SHIFT_1-01,True
UNIT-001008,FA-07,61800.0,OP-SHIFT_1-01,True
UNIT-001008,FA-08,61860.0,OP-SHIFT_1-01,True
UNIT-001009,PT-05,61380.0,OP-SHIFT_1-02,True
UNIT-001009,FA-05,61740.0,OP-SHIFT_1-02,True
UNIT-001009,FA-06,61800.0,OP-SHIFT_1-02,True
UNIT-001009,FA-07,61860.0,OP-SHIFT_1-02,True
UNIT-001009,FA-08,61920.0,OP-SHIFT_1-02,True
UNIT-001010,PT-05,61440.0,OP-SHIFT_1-03,True
UNIT-001010,FA-05,61800.0,OP-SHIFT_1-03,True
UNIT-001010,FA-06,61860.0,OP-SHIFT_1-03,True
UNIT-001010,FA-07,61920.0,OP-SHIFT_1-03,True
UNIT-001010,FA-08,61980.0,OP-SHIFT_1-03,True
UNIT-001011,PT-05,61500.0,OP-SHIFT_1-04,True
UNIT-001011,FA-05,61860.0,OP-SHIFT_1-04,True
UNIT-001011,FA-06,61920.0,OP-SHIFT_1-04,True
UNIT-001011,FA-07,61980.0,OP-SHIFT_1-04,True
UNIT-001011,FA-08,62040.0,OP-SHIFT_1-04,True
UNIT-001012,PT-05,61560.0,OP-SHIFT_1-05,True
UNIT-001012,FA-05,61920.0,OP-SHIFT_1-05,True
UNIT-001012,FA-06,61980.0,OP-SHIFT_1-05,True
UNIT-001012,FA-07,62040.0,OP-SHIFT_1-05,True
UNIT-001012,FA-08,62100.0,OP-SHIFT_1-05,True
UNIT-001013,PT-05,61620.0,OP-SHIFT_1-06,False
UNIT-001013,FA-05,61980.0,OP-SHIFT_1-06,True
UNIT-001013,FA-06,62040.0,OP-SHIFT_1-06,True
UNIT-001013,FA-07,62100.0,OP-SHIFT_1-06,True
UNIT-001013,FA-08,62160.0,OP-SHIFT_1-06,True
UNIT-001014,PT-05,61680.0,OP-SHIFT_1-01,True
UNIT-001014,FA-05,62040.0,OP-SHIFT_1-01,True
UNIT-001014,FA-06,62100.0,OP-SHIFT_1-01,True
UNIT-001014,FA-07,62160.0,OP-SHIFT_1-01,True
UNIT-001014,FA-08,62220.0,OP-SHIFT_1-01,True
UNIT-001015,PT-05,61740.0,OP-SHIFT_1-02,True
UNIT-001015,FA-05,62100.0,OP-SHIFT_1-02,True
UNIT-001015,FA-06,62160.0,OP-SHIFT_1-02,True
UNIT-001015,FA-07,62220.0,OP-SHIFT_1-02,True
UNIT-001015,FA-08,62280.0,OP-SHIFT_1-02,True
UNIT-001016,PT-05,61800.0,OP-SHIFT_1-03,True
UNIT-001016,FA-05,62160.0,OP-SHIFT_1-03,True
UNIT-001016,FA-06,62220.0,OP-SHIFT_1-03,True
UNIT-001016,FA-07,62280.0,OP-SHIFT_1-03,True
UNIT-001016,FA-08,62340.0,OP-SHIFT_1-03,True
UNIT-001017,PT-05,61860.0,OP-SHIFT_1-04,True
UNIT-001017,FA-05,62220.0,OP-SHIFT_1-04,True
UNIT-001017,FA-06,62280.0,OP-SHIFT_1-04,True
UNIT-001017,FA-07,62340.0,OP-SHIFT_1-04,True
UNIT-001017,FA-08,62400.0,OP-SHIFT_1-04,True
UNIT-001018,PT-05,61920.0,OP-SHIFT_1-05,True
UNIT-001018,FA-05,62280.0,OP-SHIFT_1-05,True
UNIT-001018,FA-06,62340.0,OP-SHIFT_1-05,True
UNIT-001018,FA-07,62400.0,OP-SHIFT_1-05,True
UNIT-001018,FA-08,62460.0,OP-SHIFT_1-05,True
UNIT-001019,PT-05,61980.0,OP-SHIFT_1-06,True
UNIT-001019,FA-05,62340.0,OP-SHIFT_1-06,True
